"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 11:00","2015","10","14","11:00","12.8","","5.5","","61","","27","","15","","32.2","","98.32","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 12:00","2015","10","14","12:00","15.7","","5.1","","49","","28","","16","","32.2","","98.25","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 13:00","2015","10","14","13:00","17.3","","4.4","","42","","28","","22","","32.2","","98.22","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 14:00","2015","10","14","14:00","17.0","","2.7","","38","","30","","28","","32.2","","98.20","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 15:00","2015","10","14","15:00","17.4","","1.9","","35","","28","","25","","32.2","","98.21","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 16:00","2015","10","14","16:00","16.9","","1.8","","36","","29","","30","","32.2","","98.24","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 17:00","2015","10","14","17:00","15.6","","1.1","","37","","29","","25","","32.2","","98.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 18:00","2015","10","14","18:00","13.7","","1.4","","43","","28","","15","","32.2","","98.33","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 19:00","2015","10","14","19:00","11.1","","1.1","","50","","25","","13","","24.1","","98.39","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 20:00","2015","10","14","20:00","9.1","","2.2","","62","","27","","10","","24.1","","98.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 21:00","2015","10","14","21:00","6.0","","1.9","","75","","27","","8","","24.1","","98.40","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 22:00","2015","10","14","22:00","4.2","","0.7","","78","","27","","9","","24.1","","98.39","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-14 23:00","2015","10","14","23:00","3.9","","0.9","","81","","28","","5","","24.1","","98.38","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 00:00","2015","10","15","00:00","3.2","","0.1","","80","","22","","4","","24.1","","98.38","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 01:00","2015","10","15","01:00","3.4","","1.1","","85","","28","","6","","24.1","","98.39","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 02:00","2015","10","15","02:00","2.8","","1.0","","88","","30","","6","","24.1","","98.40","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 03:00","2015","10","15","03:00","3.1","","2.4","","95","","24","","5","","24.1","","98.38","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 04:00","2015","10","15","04:00","2.5","","2.2","","98","","30","","9","","24.1","","98.37","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 05:00","2015","10","15","05:00","1.5","","0.8","","95","","21","","9","","24.1","","98.34","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 06:00","2015","10","15","06:00","0.4","","0.0","","97","","29","","8","","32.2","","98.37","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 07:00","2015","10","15","07:00","0.9","","0.9","","100","","29","","5","","32.2","","98.38","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 08:00","2015","10","15","08:00","1.9","","0.9","","93","","26","","9","","32.2","","98.46","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 09:00","2015","10","15","09:00","5.4","","3.4","","87","","24","","7","","32.2","","98.48","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 10:00","2015","10","15","10:00","8.6","","4.3","","74","","30","","14","","32.2","","98.53","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 11:00","2015","10","15","11:00","10.5","","4.2","","65","","30","","17","","32.2","","98.59","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 12:00","2015","10","15","12:00","11.8","","2.6","","53","","30","","24","","32.2","","98.62","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 13:00","2015","10","15","13:00","11.3","","2.4","","54","","30","","26","","32.2","","98.73","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 14:00","2015","10","15","14:00","11.3","","1.3","","50","","32","","23","","32.2","","98.79","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 15:00","2015","10","15","15:00","12.3","","0.1","","43","","32","","23","","32.2","","98.79","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 16:00","2015","10","15","16:00","11.4","","2.7","","55","","30","","11","","32.2","","98.86","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 17:00","2015","10","15","17:00","9.6","","3.6","","66","","26","","15","","32.2","","98.93","","","","","","Rain Showers"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 18:00","2015","10","15","18:00","5.3","","3.8","","90","","29","","11","","32.2","","99.12","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 19:00","2015","10","15","19:00","4.5","","3.5","","93","","26","","10","","24.1","","99.22","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 20:00","2015","10","15","20:00","3.6","","1.6","","87","","29","","13","","24.1","","99.33","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 21:00","2015","10","15","21:00","3.2","","-1.4","","72","","32","","18","","24.1","","99.44","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 22:00","2015","10","15","22:00","2.2","","-0.2","","84","","34","","14","","24.1","","99.55","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-15 23:00","2015","10","15","23:00","2.7","","-3.2","","65","","32","","17","","24.1","","99.59","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 00:00","2015","10","16","00:00","1.7","","-5.7","","58","","33","","19","","24.1","","99.68","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 01:00","2015","10","16","01:00","0.8","","-6.3","","59","","31","","16","","24.1","","99.70","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 02:00","2015","10","16","02:00","0.3","","-6.8","","59","","30","","24","","24.1","","99.76","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 03:00","2015","10","16","03:00","-0.4","","-6.8","","62","","31","","14","","24.1","","99.83","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 04:00","2015","10","16","04:00","-0.1","","-6.7","","61","","30","","16","","24.1","","99.87","","","","-5","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 05:00","2015","10","16","05:00","-0.4","","-7.0","","61","","30","","18","","24.1","","99.90","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 06:00","2015","10","16","06:00","-1.1","","-6.9","","65","","30","","13","","24.1","","99.96","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 07:00","2015","10","16","07:00","-1.2","","-7.4","","63","","31","","17","","32.2","","100.04","","","","-6","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 08:00","2015","10","16","08:00","-1.5","","-7.1","","66","","30","","17","","32.2","","100.10","","","","-7","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 09:00","2015","10","16","09:00","-0.5","","-6.5","","64","","30","","16","","32.2","","100.15","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 10:00","2015","10","16","10:00","0.3","","-6.8","","59","","29","","27","","32.2","","100.17","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 11:00","2015","10","16","11:00","1.6","","-6.3","","56","","35","","15","","32.2","","100.18","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 12:00","2015","10","16","12:00","2.9","","-6.0","","52","","33","","18","","32.2","","100.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 13:00","2015","10","16","13:00","4.1","","-6.0","","48","","34","","11","","32.2","","100.13","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 14:00","2015","10","16","14:00","5.5","","-6.1","","43","","32","","21","","32.2","","100.11","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 15:00","2015","10","16","15:00","4.3","","-6.9","","44","","31","","11","","32.2","","100.11","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 16:00","2015","10","16","16:00","4.0","","-7.8","","42","","30","","13","","32.2","","100.13","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 17:00","2015","10","16","17:00","4.2","","-11.1","","32","","30","","23","","32.2","","100.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 18:00","2015","10","16","18:00","2.7","","-10.3","","38","","31","","18","","32.2","","100.20","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 19:00","2015","10","16","19:00","0.1","","-9.4","","49","","29","","10","","24.1","","100.23","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 20:00","2015","10","16","20:00","-1.3","","-9.5","","54","","29","","8","","24.1","","100.24","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 21:00","2015","10","16","21:00","-1.4","","-8.4","","59","","30","","4","","24.1","","100.27","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 22:00","2015","10","16","22:00","-1.9","","-7.2","","67","","36","","3","","24.1","","100.29","","","","-3","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-16 23:00","2015","10","16","23:00","-1.7","","-5.4","","76","","1","","3","","24.1","","100.31","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 00:00","2015","10","17","00:00","-1.3","","-5.7","","72","","31","","4","","24.1","","100.33","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 01:00","2015","10","17","01:00","-1.8","","-5.8","","74","","30","","4","","24.1","","100.34","","","","-3","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 02:00","2015","10","17","02:00","-3.6","","-6.4","","81","","32","","3","","24.1","","100.38","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 03:00","2015","10","17","03:00","-4.5","","-6.0","","89","","29","","4","","24.1","","100.40","","","","-6","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 04:00","2015","10","17","04:00","-6.0","","-7.0","","93","","26","","5","","24.1","","100.41","","","","-8","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 05:00","2015","10","17","05:00","-6.1","","-7.2","","92","","30","","6","","24.1","","100.46","","","","-9","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 06:00","2015","10","17","06:00","-6.0","","-7.1","","92","","26","","3","","24.1","","100.49","","","","-7","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 07:00","2015","10","17","07:00","-6.4","","-7.2","","94","","28","","4","","32.2","","100.51","","","","-8","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 08:00","2015","10","17","08:00","-6.3","","-7.3","","93","","25","","8","","32.2","","100.55","","","","-10","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 09:00","2015","10","17","09:00","-2.4","","-6.2","","75","","25","","8","","32.2","","100.59","","","","-6","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 10:00","2015","10","17","10:00","-0.2","","-6.8","","61","","26","","14","","32.2","","100.60","","","","-4","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 11:00","2015","10","17","11:00","2.1","","-8.6","","45","","30","","16","","32.2","","100.60","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 12:00","2015","10","17","12:00","2.8","","-9.2","","41","","32","","18","","24.1","","100.56","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 13:00","2015","10","17","13:00","3.4","","-8.3","","42","","31","","19","","32.2","","100.48","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 14:00","2015","10","17","14:00","3.6","","-7.6","","44","","27","","17","","32.2","","100.44","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 15:00","2015","10","17","15:00","3.6","","-7.0","","46","","31","","20","","32.2","","100.41","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 16:00","2015","10","17","16:00","3.6","","-6.1","","49","","31","","17","","32.2","","100.41","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 17:00","2015","10","17","17:00","3.4","","-5.8","","51","","30","","9","","32.2","","100.38","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 18:00","2015","10","17","18:00","2.9","","-5.5","","54","","31","","9","","32.2","","100.38","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 19:00","2015","10","17","19:00","2.3","","-5.1","","58","","32","","7","","24.1","","100.39","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 20:00","2015","10","17","20:00","1.2","","-5.3","","62","","30","","8","","24.1","","100.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 21:00","2015","10","17","21:00","-0.5","","-5.3","","70","","31","","9","","24.1","","100.44","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 22:00","2015","10","17","22:00","-0.4","","-6.2","","65","","36","","2","","24.1","","100.45","","","","-1","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-17 23:00","2015","10","17","23:00","-3.9","","-6.1","","85","","36","","2","","24.1","","100.47","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 00:00","2015","10","18","00:00","-3.4","","-6.0","","82","","30","","6","","24.1","","100.48","","","","-6","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 01:00","2015","10","18","01:00","-4.4","","-6.0","","89","","30","","5","","24.1","","100.50","","","","-7","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 02:00","2015","10","18","02:00","-5.7","","-6.9","","91","","29","","4","","24.1","","100.54","","","","-8","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 03:00","2015","10","18","03:00","-6.0","","-6.5","","96","","29","","5","","24.1","","100.55","","","","-8","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 04:00","2015","10","18","04:00","-7.4","","-8.5","","92","","26","","7","","24.1","","100.59","","","","-11","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 05:00","2015","10","18","05:00","-6.3","","-6.8","","96","","30","","7","","24.1","","100.61","","","","-10","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 06:00","2015","10","18","06:00","-6.1","","-6.6","","96","","27","","4","","24.1","","100.64","","","","-8","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 07:00","2015","10","18","07:00","-4.7","","-5.4","","95","","23","","6","","32.2","","100.66","","","","-7","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 08:00","2015","10","18","08:00","-3.8","","-4.5","","95","","24","","3","","32.2","","100.63","","","","-5","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 09:00","2015","10","18","09:00","-2.1","","-4.3","","85","","0","","1","","32.2","","100.63","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 10:00","2015","10","18","10:00","0.5","","-4.5","","69","","30","","3","","32.2","","100.62","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 11:00","2015","10","18","11:00","3.6","","-3.5","","60","","10","","4","","32.2","","100.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 12:00","2015","10","18","12:00","5.9","","-3.0","","53","","21","","13","","32.2","","100.43","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 13:00","2015","10","18","13:00","7.4","","-3.5","","46","","18","","19","","32.2","","100.30","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 14:00","2015","10","18","14:00","7.8","","-2.8","","47","","17","","20","","32.2","","100.17","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 15:00","2015","10","18","15:00","8.4","","-1.4","","50","","18","","21","","32.2","","100.00","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 16:00","2015","10","18","16:00","7.7","","0.9","","62","","19","","21","","32.2","","99.87","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 17:00","2015","10","18","17:00","6.6","","0.7","","66","","16","","17","","32.2","","99.74","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 18:00","2015","10","18","18:00","5.2","","0.0","","69","","15","","9","","32.2","","99.62","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 19:00","2015","10","18","19:00","2.8","","-0.7","","78","","12","","7","","24.1","","99.49","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 20:00","2015","10","18","20:00","0.4","","-1.8","","85","","1","","5","","24.1","","99.37","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 21:00","2015","10","18","21:00","-1.1","","-2.4","","91","","36","","3","","24.1","","99.20","","","","-2","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 22:00","2015","10","18","22:00","-1.3","","-2.0","","95","","36","","2","","24.1","","99.02","","","","-2","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-18 23:00","2015","10","18","23:00","-1.5","","-1.8","","98","","1","","7","","24.1","","98.92","","","","-4","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 00:00","2015","10","19","00:00","-1.8","","-2.4","","96","","34","","3","","24.1","","98.84","","","","-3","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 01:00","2015","10","19","01:00","-2.0","","-2.3","","98","","36","","3","","24.1","","98.73","","","","-3","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 02:00","2015","10","19","02:00","5.9","","0.3","","67","","23","","12","","24.1","","98.60","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 03:00","2015","10","19","03:00","8.3","","0.8","","59","","24","","10","","24.1","","98.48","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 04:00","2015","10","19","04:00","9.5","","0.7","","54","","24","","11","","24.1","","98.36","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 05:00","2015","10","19","05:00","1.7","","-0.2","","87","","32","","4","","24.1","","98.31","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 06:00","2015","10","19","06:00","1.2","","-0.1","","91","","34","","4","","24.1","","98.26","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 07:00","2015","10","19","07:00","1.4","","0.2","","92","","33","","4","","32.2","","98.23","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 08:00","2015","10","19","08:00","2.2","","0.7","","90","","28","","7","","32.2","","98.21","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 09:00","2015","10","19","09:00","4.5","","1.7","","82","","27","","6","","32.2","","98.23","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 10:00","2015","10","19","10:00","8.7","","3.4","","69","","28","","7","","32.2","","98.21","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 11:00","2015","10","19","11:00","13.5","","4.7","","55","","27","","15","","32.2","","98.19","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 12:00","2015","10","19","12:00","16.3","","4.1","","44","","27","","19","","32.2","","98.18","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 13:00","2015","10","19","13:00","17.7","","4.7","","42","","31","","18","","32.2","","98.17","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 14:00","2015","10","19","14:00","19.1","","5.3","","40","","28","","16","","32.2","","98.14","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 15:00","2015","10","19","15:00","20.6","","4.8","","35","","27","","7","","32.2","","98.13","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 16:00","2015","10","19","16:00","20.6","","3.9","","33","","29","","10","","32.2","","98.15","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 17:00","2015","10","19","17:00","19.5","","3.0","","33","","29","","17","","32.2","","98.21","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 18:00","2015","10","19","18:00","16.3","","4.1","","44","","27","","10","","32.2","","98.31","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 19:00","2015","10","19","19:00","11.9","","5.1","","63","","28","","9","","24.1","","98.41","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 20:00","2015","10","19","20:00","7.5","","3.8","","77","","26","","7","","24.1","","98.53","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 21:00","2015","10","19","21:00","9.4","","2.7","","63","","32","","9","","24.1","","98.61","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 22:00","2015","10","19","22:00","7.3","","2.2","","70","","28","","6","","24.1","","98.71","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-19 23:00","2015","10","19","23:00","6.3","","2.0","","74","","36","","1","","24.1","","98.86","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 00:00","2015","10","20","00:00","8.7","","3.4","","69","","3","","7","","24.1","","99.02","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 01:00","2015","10","20","01:00","4.6","","2.0","","83","","2","","5","","24.1","","99.10","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 02:00","2015","10","20","02:00","6.5","","1.2","","69","","36","","8","","24.1","","99.20","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 03:00","2015","10","20","03:00","5.4","","0.6","","71","","1","","7","","24.1","","99.29","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 04:00","2015","10","20","04:00","3.8","","-0.4","","74","","36","","8","","24.1","","99.36","","","","","","Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 05:00","2015","10","20","05:00","0.8","","-1.3","","86","","33","","5","","24.1","","99.48","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 06:00","2015","10","20","06:00","2.4","","-2.9","","68","","2","","13","","24.1","","99.59","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 07:00","2015","10","20","07:00","1.8","","-3.7","","67","","36","","8","","32.2","","99.68","","","","","","Mainly Clear"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 08:00","2015","10","20","08:00","1.6","","-3.3","","70","","36","","9","","32.2","","99.75","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 09:00","2015","10","20","09:00","2.6","","-3.7","","63","","3","","9","","32.2","","99.84","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 10:00","2015","10","20","10:00","3.5","","-4.0","","58","","5","","20","","32.2","","99.90","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 11:00","2015","10","20","11:00","4.8","","-5.0","","49","","8","","15","","32.2","","99.94","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 12:00","2015","10","20","12:00","6.2","","-7.4","","37","","9","","23","","32.2","","99.96","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 13:00","2015","10","20","13:00","6.1","","-7.2","","38","","10","","20","","32.2","","99.97","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 14:00","2015","10","20","14:00","6.9","","-6.1","","39","","8","","21","","32.2","","99.94","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 15:00","2015","10","20","15:00","6.7","","-5.0","","43","","10","","12","","32.2","","99.93","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 16:00","2015","10","20","16:00","6.5","","-3.7","","48","","9","","16","","32.2","","99.88","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 17:00","2015","10","20","17:00","5.2","","-4.4","","50","","10","","14","","32.2","","99.86","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 18:00","2015","10","20","18:00","3.8","","-3.3","","60","","9","","12","","32.2","","99.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 19:00","2015","10","20","19:00","5.1","","-2.7","","57","","10","","13","","24.1","","99.88","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 20:00","2015","10","20","20:00","4.3","","-2.6","","61","","9","","14","","24.1","","99.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 21:00","2015","10","20","21:00","5.5","","-2.6","","56","","9","","18","","24.1","","99.89","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 22:00","2015","10","20","22:00","5.1","","-2.0","","60","","8","","18","","24.1","","99.87","","","","","","Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-20 23:00","2015","10","20","23:00","5.2","","-2.6","","57","","10","","20","","24.1","","99.80","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-21 00:00","2015","10","21","00:00","6.4","","-3.0","","51","","11","","22","","24.1","","99.74","","","","","","NA"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-21 01:00","2015","10","21","01:00","6.7","","-1.5","","56","","11","","19","","24.1","","99.72","","","","","","Mostly Cloudy"
"-89.32","48.37","THUNDER BAY A","6048262","2015-10-21 02:00","2015","10","21","02:00","7.1","","-0.6","","58","","11","","29","","24.1","","99.67","","","","","","NA"
